Last Price,Open Price,Max,Min,Size,Change Persent,Class
291.9,390.9,397.9,266.3,514.80,0.2533,Bitcoin Cash 
298.8,291.9,314.9,260,784.53,0.0236,Bitcoin Cash 
320.5,298.8,328.8,271.1,475.91,0.0726,Bitcoin Cash 
330,320.5,362.6,312.1,679.63,0.0296,Bitcoin Cash 
312,330,344.5,305.6,410.32,0.0545,Bitcoin Cash 
314.8,311.9,322.6,259.8,690.28,0.009,Bitcoin Cash 
294.2,314.8,343.2,284.3,31.23,0.0654,Bitcoin Cash 
290.9,294.2,317.4,270.3,120.97,0.0112,Bitcoin Cash 
327.8,290.9,328.3,277.6,96.16,0.1268,Bitcoin Cash 
362.1,327.8,384.7,315.9,747.96,0.1046,Bitcoin Cash 
372.5,362.1,390.8,354.8,696.09,0.0287,Bitcoin Cash 
325.9,372.4,381.8,320.9,321.28,0.1251,Bitcoin Cash 
342.8,325.9,352.7,291,432.24,0.0519,Bitcoin Cash 
312.5,342.8,348.7,311.6,349.04,0.0884,Bitcoin Cash 
277.9,312.5,321.6,267.6,342.99,0.1107,Bitcoin Cash 
268.1,277.9,302.6,263.6,397.42,0.0353,Bitcoin Cash 
209.6,268.1,269.7,159,1.79,0.2182,Bitcoin Cash 
192.4,209.6,216.1,181.1,891.68,0.0821,Bitcoin Cash 
178.7,192.4,207.4,171.8,739.76,0.0712,Bitcoin Cash 
188.8,178.7,210.2,175.6,608.48,0.0565,Bitcoin Cash 
156.5,188.8,190.3,155,558.10,0.1711,Bitcoin Cash 
115.5,156.5,158.1,106.8,2.02,0.262,Bitcoin Cash 
115.6,115.5,124.5,111.2,1.34,9.0E4,Bitcoin Cash 
106.6,115.6,119.3,97.4,1.04,0.0779,Bitcoin Cash 
111.4,106.6,113.3,101.8,618.83,0.045,Bitcoin Cash 
109.5,111.4,111.5,95.4,567.98,0.0171,Bitcoin Cash 
122.4,109.5,131.1,107.9,1.25,0.1178,Bitcoin Cash 
145.2,122.4,164.5,113.7,1.83,0.1863,Bitcoin Cash 
141.3,145.2,150.3,128.8,751.11,0.0269,Bitcoin Cash 
144.2,141.3,148.6,131.5,660.24,0.0205,Bitcoin Cash 
114.8,144.2,147.6,111.3,794.85,0.2039,Bitcoin Cash 
115.1,114.8,138.6,113.4,796.65,0.0026,Bitcoin Cash 
117.8,115.1,120.8,111.1,619.98,0.0235,Bitcoin Cash 
132.6,117.8,138.7,110.6,1.19,0.1256,Bitcoin Cash 
122.1,132.6,133.7,116,794.69,0.0792,Bitcoin Cash 
117.3,122.1,122.2,106.8,688.77,0.0393,Bitcoin Cash 
117.1,117.3,124.8,110.3,675.05,0.0017,Bitcoin Cash 
116.9,117.1,123.7,113.9,466.67,0.0017,Bitcoin Cash 
107.9,116.9,118.4,102.1,462.45,0.077,Bitcoin Cash 
108.6,107.9,111.6,103.1,233.22,0.0065,Bitcoin Cash 
118.6,108.6,120.6,107.5,360.96,0.0921,Bitcoin Cash 
123.7,118.6,126,111.9,625.06,0.043,Bitcoin Cash 
102.6,123.7,124.3,87.3,1.03,0.1706,Bitcoin Cash 
104.9,102.6,109.7,96.4,545.81,0.0224,Bitcoin Cash 
112.5,104.9,119.3,100.9,696.24,0.0724,Bitcoin Cash 
109.7,112.5,114.6,106.1,334.32,0.0249,Bitcoin Cash 
109,109.7,117,108,369.25,0.0064,Bitcoin Cash 
103.1,109,111.3,98.8,435.70,0.0541,Bitcoin Cash 
101.8,103.1,103.6,97.9,170.41,0.0126,Bitcoin Cash 
97,101.8,103.8,95.3,226.22,0.0472,Bitcoin Cash 
101.4,97,103.4,95.5,334.72,0.0454,Bitcoin Cash 
1.0091,1.0058,1.0265,1.0026,55.0,0.0033,Tether
1.004,1.0091,1.0263,1.0032,47.02,0.0051,Tether
1.0011,1.004,1.0238,0.9981,11.31,0.0028,Tether
0.9904,1.0011,1.0215,0.9903,12.39,0.0107,Tether
0.9898,0.9904,0.9972,0.9856,17.79,6.0E4,Tether
0.9906,0.9942,0.9983,0.9872,16.07,9.0E4,Tether
0.9986,0.9906,1.0066,0.988,20.8,0.008,Tether
0.999,1.0016,1.0211,0.9937,18.47,3.0E4,Tether
0.994,1.0033,1.0048,0.9937,14.19,0.0049,Tether
0.9985,0.9937,1.0035,0.9933,9.85,0.0045,Tether
0.9965,0.9985,1.0132,0.9941,14.29,0.002,Tether
0.9979,0.9965,1.0103,0.9943,10.74,0.0015,Tether
1.0004,0.9979,1.0239,0.9969,32.51,0.0024,Tether
1.0038,1.0004,1.0127,0.9998,69.02,0.0034,Tether
1.0034,1.0038,1.0102,1.0006,25.48,4.0E4,Tether
1.0069,1.0034,1.015,0.9867,103.76,0.0035,Tether
1.0114,1.0069,1.0445,0.9953,60.49,0.0045,Tether
1,1.0114,174.1763,0.9991,57.21,0.0113,Tether
1.0012,1,1.0119,0.9906,161.4,0.0012,Tether
1.003,1.0012,1.007,0.9988,65.86,0.0018,Tether
1.0002,1.003,1.0142,0.9963,126.24,0.0027,Tether
1.0039,1.0002,1.0041,0.9958,62.36,0.0037,Tether
1.0037,1.0039,1.0055,1.0007,70.65,2.0E4,Tether
1.0001,1.0036,1.0062,0.9975,94.96,0.0036,Tether
0.9989,1.0014,1.0016,0.9817,179.2,0.0012,Tether
1.0026,0.9989,1.0047,0.9921,97.7,0.0037,Tether
0.9977,1.0026,1.0049,0.9961,77.89,0.0049,Tether
1.0013,0.9977,1.0034,0.9957,65.32,0.0037,Tether
0.9995,1.001,1.0026,0.9965,53.3,0.0018,Tether
1.0011,0.9995,1.0033,0.9964,46.94,0.0016,Tether
0.9987,1.0011,1.003,0.9976,66.58,0.0025,Tether
1.0031,0.9987,1.0039,0.9979,36.51,0.0044,Tether
,1.0031,1.0054,0.9992,30.5,0.0,Tether
1.0035,1.0031,1.0094,0.9989,34.71,4.0E4,Tether
1.0048,1.0035,1.0116,1.0008,38.57,0.0013,Tether
1.0044,1.0052,1.0114,1.0009,23.15,3.0E4,Tether
1.0033,1.0055,1.0062,1.0015,32.32,0.0011,Tether
1.0041,1.0037,1.0182,0.9991,74.58,8.0E4,Tether
1.0075,1.0043,1.0099,1.0037,34.23,0.0033,Tether
1.0059,1.0075,1.0108,1.0021,40.85,0.0015,Tether
1.0061,1.0099,1.0102,1.0026,25.73,2.0E4,Tether
1.0042,1.0061,1.0114,1.0018,46.2,0.0019,Tether
1.0036,1.0042,1.005,1.0015,43.68,6.0E4,Tether
1.0028,1.0036,1.005,0.9994,38.36,8.0E4,Tether
1.004,1.0039,1.006,1.0007,28.52,0.0012,Tether
1.0068,1.004,1.0084,1.0017,49.01,0.0029,Tether
1.0088,1.0084,1.0154,1.0046,51.35,0.002,Tether
1.0093,1.0089,1.0136,1.0042,34.31,4.0E4,Tether
1.0081,1.0115,1.0122,1.0022,33.23,0.0012,Tether
1.0066,1.0081,1.0139,1.0032,46.64,0.0015,Tether
1.0041,1.0114,1.0198,1.0008,26.47,0.0024,Tether
1.005,1.0041,1.0167,1.0016,22.23,9.0E4,Tether
1.001,1.005,1.0083,1.0008,40.53,0.004,Tether
0.9999,1.0011,1.0043,0.9959,70.0,0.0011,Tether
1.0026,0.9999,1.0038,0.9976,28.51,0.0027,Tether
1.0014,1.0026,1.0061,0.9986,34.0,0.0012,Tether
0.9997,1.0014,1.0027,0.9997,51.43,0.0016,Tether
1.0002,0.9997,1.0034,0.9982,71.13,5.0E4,Tether
1.0044,1.0002,1.0048,0.999,60.69,0.0042,Tether
1.0045,1.0045,1.0057,1.0008,47.37,1.0E4,Tether
1.0047,1.0064,1.008,1.0023,36.15,1.0E4,Tether
1.0084,1.0047,1.0667,1.0008,232.71,0.0037,Tether
1.0032,1.0084,1.0265,1.0012,116.88,0.0052,Tether
1.0034,1.0032,1.0077,1.0027,57.7,2.0E4,Tether
1.004,1.0034,1.0066,1.0021,50.14,6.0E4,Tether
1.0027,1.0059,1.0061,1.001,67.06,0.0013,Tether
1.002,1.0027,1.0063,1.0017,49.12,7.0E4,Tether
1.0011,1.002,1.0056,1.0005,54.06,8.0E4,Tether
1.001,1.0011,1.002,0.9986,84.59,1.0E4,Tether
1.0002,1.0007,1.0015,0.9999,80.24,9.0E4,Tether
0.9999,1.0003,1.0024,0.9988,95.16,2.0E4,Tether
1.0003,0.9999,1.0006,0.9992,93.79,3.0E4,Tether
0.9998,1.0003,1.0019,0.9992,55.31,5.0E4,Tether
0.9999,0.9995,1.0028,0.9989,79.59,1.0E4,Tether
1.0001,0.9999,1.0012,0.9983,61.42,2.0E4,Tether
1.0007,1.0001,1.0014,0.9992,58.01,5.0E4,Tether
0.9997,1.0013,1.0015,0.9995,71.27,9.0E4,Tether
1.001,0.9997,1.0016,0.9994,72.11,0.0013,Tether
1.0011,1.001,1.0018,1.0003,104.61,1.0E4,Tether
,1.0011,1.0016,0.9997,90.12,0.0,Tether
1.0012,1.0015,1.0027,1.0009,163.48,1.0E4,Tether
1.0005,1.0012,1.0031,0.9993,194.41,7.0E4,Tether
1.0001,1.0004,1.0017,0.9985,179.84,3.0E4,Tether
1.0012,1.0001,1.0025,0.9991,189.37,0.0011,Tether
1.0008,1.0012,1.0031,1,223.4,4.0E4,Tether
1.0011,1.0008,1.0021,1.0002,219.38,2.0E4,Tether
1.0019,1.0011,1.003,1.0006,258.98,8.0E4,Tether
1.001,1.0019,1.003,1.0006,207.53,9.0E4,Tether
1.0012,1.0013,1.0023,1.0003,205.92,2.0E4,Tether
1.0017,1.0012,1.0027,1.0002,217.77,5.0E4,Tether
1.0013,1.0019,1.003,1.0003,223.5,4.0E4,Tether
1.0011,1.0013,1.0023,1,236.92,3.0E4,Tether
1.0009,1.0011,1.0021,1.0005,209.53,2.0E4,Tether
,1.0009,1.0022,1.0004,214.63,0.0,Tether
1.0001,1.0009,1.0014,0.9998,214.58,8.0E4,Tether
1.0016,1.0001,1.0024,0.998,343.71,0.0015,Tether
1.0002,1.0016,1.0022,0.9984,335.53,0.0014,Tether
0.9984,1.0002,1.0333,0.9983,469.79,0.0018,Tether
1.001,0.9994,1.0036,0.9985,744.19,0.0026,Tether
1.0006,1.001,1.0028,0.9994,610.0,4.0E4,Tether
1.0005,1.0006,1.0036,0.9995,593.64,1.0E4,Tether
1.0002,1.0005,1.0022,0.9961,751.68,3.0E4,Tether
0.9983,1.0002,1.0011,0.9979,849.18,0.0019,Tether
1.0003,0.9983,1.002,0.9954,858.77,0.002,Tether
1.0027,0.9998,1.003,0.9969,1.63,0.0024,Tether
1.0003,1.0028,1.0036,0.9979,1.48,0.0024,Tether
1.0004,1.0003,1.0041,0.9979,1.24,1.0E4,Tether
1.0013,1.0004,1.0045,0.9992,1.50,9.0E4,Tether
1.001,1.0013,1.0034,0.9992,1.13,3.0E4,Tether
1.0005,1.0009,1.0039,0.9994,1.51,5.0E4,Tether
0.9997,1.0006,1.0019,0.9991,1.16,8.0E4,Tether
1.0013,0.9993,1.0017,0.9957,2.00,0.0015,Tether
1.0002,1.0013,1.003,0.9989,1.22,0.0011,Tether
0.9999,1.0002,1.0019,0.9994,1.11,2.0E4,Tether
0.9997,1,1.0021,0.9984,1.40,2.0E4,Tether
1.0004,0.9997,1.0012,0.9986,1.45,7.0E4,Tether
0.9996,1.0004,1.0018,0.9991,1.38,8.0E4,Tether
1.0001,0.9996,1.0008,0.9952,1.48,5.0E4,Tether
,1.0002,1.0018,0.9981,2.12,0.0,Tether
1.0018,0.9994,1.0033,0.9975,2.75,0.0017,Tether
1.0002,1.0023,1.0025,0.9985,1.53,0.0015,Tether
1.0009,1.0004,1.0017,0.9997,2.12,7.0E4,Tether
1.001,1.0009,1.003,0.9992,2.95,1.0E4,Tether
1.0021,1.001,1.0057,0.9986,4.10,0.0011,Tether
1,1.0021,1.0045,0.9995,2.50,0.0022,Tether
1.0005,1,1.0008,0.998,1.67,5.0E4,Tether
1.0003,1.0005,1.0015,0.9989,1.51,1.0E4,Tether
1.0013,1.0003,1.0017,0.9994,1.26,9.0E4,Tether
1.0012,1.0013,1.0035,0.9978,3.35,0.0,Tether
1.0003,1.0012,1.0041,0.9998,1.58,9.0E4,Tether
0.9999,1.0003,1.0008,0.9987,2.12,4.0E4,Tether
1.0007,0.9999,1.0015,0.9995,958.56,9.0E4,Tether
1.0009,1.0007,1.0013,0.9993,1.47,2.0E4,Tether
1.0002,1.0013,1.0014,0.9999,1.06,7.0E4,Tether
,0.9997,1.0009,0.9996,1.56,0.0,Tether
1.0005,1.0002,1.0008,0.9995,2.28,4.0E4,Tether
1.0006,1.0005,1.0009,0.9999,1.52,1.0E4,Tether
,1.0006,1.0008,0.9999,1.42,0.0,Tether
1.0003,1.0006,1.0009,1.0001,1.29,3.0E4,Tether
,1.0003,1.0011,1,1.79,1.0E4,Tether
1.0002,1.0003,1.0007,1,1.15,0.0,Tether
1.0013,1.0002,1.0018,0.9999,1.62,0.001,Tether
1.0004,1.0013,1.0024,0.9998,1.15,9.0E4,Tether
1.0003,1.0004,1.0006,1,1.19,1.0E4,Tether
1,1.0003,1.0005,0.9996,1.21,3.0E4,Tether
,1,1.0006,0.9994,1.83,0.0,Tether
1.0004,1,1.0009,0.9996,1.68,4.0E4,Tether
1.0007,1.0004,1.0011,1,1.40,3.0E4,Tether
1.0001,1.0007,1.0011,0.9992,2.01,7.0E4,Tether
1.0008,1.0001,1.0013,0.9997,1.93,7.0E4,Tether
1.0009,1.0008,1.0014,0.9998,1.49,0.0,Tether
1.0012,1.0009,1.0021,1.0002,1.61,3.0E4,Tether
1.0007,1.0012,1.0017,1.0003,1.59,5.0E4,Tether
1.0005,1.0008,1.0016,1.0001,1.38,2.0E4,Tether
1.0006,1.0005,1.0013,1.0001,1.09,1.0E4,Tether
1.0002,1.0006,1.0007,0.9996,1.37,4.0E4,Tether
1.0001,1.0002,1.0003,0.9997,1.06,1.0E4,Tether
1.0003,1.0001,1.0006,0.9999,987.43,2.0E4,Tether
1.0004,1.0003,1.0009,1,1.13,1.0E4,Tether
,1.0004,1.0011,1.0002,1.26,0.0,Tether
1.0007,1.0003,1.0009,1.0003,756.36,3.0E4,Tether
1.0006,1.0007,1.0011,1.0005,903.27,1.0E4,Tether
1.0005,1.0006,1.001,1.0003,814.26,1.0E4,Tether
1.0007,1.0005,1.003,1.0005,1.44,2.0E4,Tether
1.0003,1.0007,1.0011,1,1.26,4.0E4,Tether
1.0002,1.0003,1.0011,1.0001,1.18,1.0E4,Tether
1.0004,1.0001,1.0009,1,1.01,2.0E4,Tether
,1.0004,1.0006,1,1.16,1.0E4,Tether
1.0003,1.0005,1.0006,0.9997,1.49,2.0E4,Tether
,1.0003,1.0006,0.9998,1.05,0.0,Tether
1.0002,1.0003,1.0008,1,901.46,1.0E4,Tether
,1.0002,1.0006,1,807.23,0.0,Tether
1.0003,1.0002,1.0006,0.9999,942.11,1.0E4,Tether
0.9999,1.0003,1.0006,0.9998,1.04,4.0E4,Tether
0.999,0.9999,1.0019,0.9744,3.77,9.0E4,Tether
0.9994,0.999,1.0004,0.9988,1.27,3.0E4,Tether
0.9995,0.9993,0.9999,0.999,979.72,2.0E4,Tether
0.9999,0.9995,1.0019,0.9992,1.11,4.0E4,Tether
,0.9999,1.0007,0.9992,912.49,0.0,Tether
0.999,0.9999,1.0023,0.9974,2.68,9.0E4,Tether
0.9996,0.999,0.9999,0.9983,986.24,5.0E4,Tether
0.999,0.9996,1.0005,0.9988,932.89,5.0E4,Tether
0.9996,0.999,0.9998,0.9987,709.71,6.0E4,Tether
0.9999,0.9996,1.0002,0.9986,796.84,3.0E4,Tether
1,0.9999,1.0003,0.9997,831.66,1.0E4,Tether
1.0002,1,1.0007,0.9997,832.87,2.0E4,Tether
0.9999,1.0002,1.0004,0.9984,757.47,4.0E4,Tether
1.0003,0.9999,1.0007,0.9997,694.26,4.0E4,Tether
0.9999,1.0003,1.0003,0.9998,698.09,3.0E4,Tether
1.0002,1,1.0007,0.9996,652.57,3.0E4,Tether
1,1.0002,1.0007,0.9998,616.62,2.0E4,Tether
1.0003,1,1.0006,0.9997,791.44,3.0E4,Tether
1.0002,1.0003,1.0009,0.9999,797.82,1.0E4,Tether
,1.0002,1.0008,0.9999,795.75,0.0,Tether
1,1.0004,1.0008,0.9998,904.0,2.0E4,Tether
1.0001,1,1.0003,0.9999,671.22,1.0E4,Tether
1,1.0001,1.0003,0.9998,631.68,1.0E4,Tether
1.0001,1,1.0008,0.9999,626.92,1.0E4,Tether
1.0003,1.0001,1.001,0.9999,1.03,3.0E4,Tether
,1.0003,1.0011,0.9998,984.09,0.0,Tether
0.9986,1.0002,1.0012,0.9818,2.40,0.0017,Tether
0.9989,1.0005,1.0006,0.9987,977.17,4.0E4,Tether
0.9993,0.999,1.0004,0.9986,1.80,4.0E4,Tether
1.0001,1.0001,1.0014,0.9992,1.62,8.0E4,Tether
,1.0001,1.001,0.9997,1.04,0.0,Tether
1.0003,1.0001,1.001,0.9992,1.10,2.0E4,Tether
,1.0003,1.0014,0.9998,864.39,0.0,Tether
0.9999,1.0003,1.0012,0.9996,617.52,3.0E4,Tether
,0.9999,1.0016,0.9994,761.86,1.0E4,Tether
0.41613,0.46882,0.50265,0.41079,5.68,0.1124,Tezos
0.41914,0.41613,0.42904,0.37893,4.77,0.0072,Tezos
0.40922,0.41914,0.42921,0.40619,11.21,0.0237,Tezos
0.37986,0.40937,0.40941,0.36382,38.2,0.0717,Tezos
0.37908,0.37986,0.39652,0.35601,57.64,0.0021,Tezos
0.42993,0.37908,0.45847,0.37293,21.18,0.1342,Tezos
0.44069,0.42988,0.46628,0.42733,17.97,0.025,Tezos
0.40119,0.44049,0.45703,0.39821,32.7,0.0896,Tezos
0.41454,0.40122,0.42014,0.39511,29.61,0.0333,Tezos
0.49762,0.41454,0.50389,0.41394,29.15,0.2004,Tezos
0.7205,0.49762,0.83501,0.48022,25.98,0.4479,Tezos
0.93978,0.7205,0.94005,0.65057,10.24,0.3043,Tezos
0.96087,0.93978,1.08569,0.84651,14.23,0.0224,Tezos
0.9725,0.96087,1.02337,0.87771,6.01,0.0121,Tezos
1.34015,0.9725,1.39759,0.95447,14.65,0.378,Tezos
1.21883,1.33868,1.4709,1.03256,13.25,0.0905,Tezos
1.21222,1.21819,1.32348,1.1061,7.11,0.0054,Tezos
1.26543,1.21224,1.3253,1.08727,6.52,0.0439,Tezos
1.63662,1.2665,1.84585,1.19237,14.26,0.2933,Tezos
1.55964,1.63424,1.83318,1.45838,5.73,0.047,Tezos
1.46252,1.55964,1.684,1.4153,8.47,0.0623,Tezos
1.26571,1.46252,1.54454,1.13251,10.33,0.1346,Tezos
1.23748,1.26571,1.30946,1.18436,6.58,0.0223,Tezos
1.22472,1.23748,1.35076,1.06382,11.5,0.0103,Tezos
1.0343,1.22472,1.26172,0.92723,12.44,0.1555,Tezos
1.22458,1.03399,1.29892,0.85783,13.72,0.184,Tezos
0.99461,1.22329,1.24904,0.9497,7.25,0.1878,Tezos
1.03654,0.9951,1.05443,0.82783,5.83,0.0422,Tezos
1.02127,1.03505,1.1532,0.96071,7.46,0.0147,Tezos
1.42863,1.02127,1.47903,0.97683,10.27,0.3989,Tezos
1.39382,1.42863,1.64667,1.33554,15.0,0.0244,Tezos
1.18671,1.39382,1.41332,1.03882,6.47,0.1486,Tezos
1.1476,1.18956,1.24097,1.09959,3.41,0.033,Tezos
1.03807,1.14787,1.18833,0.99138,5.01,0.0954,Tezos
1.02147,1.03807,1.08014,0.97161,3.5,0.016,Tezos
0.99878,1.02147,1.10617,0.95328,3.1,0.0222,Tezos
1.06825,0.99773,1.14873,0.97751,3.52,0.0696,Tezos
0.89115,1.06871,1.14779,0.81012,9.53,0.1658,Tezos
0.90935,0.89138,0.99217,0.84435,3.11,0.0204,Tezos
0.89134,0.90938,0.95922,0.8556,2.62,0.0198,Tezos
0.8621,0.89134,0.9395,0.85529,1.79,0.0328,Tezos
0.83161,0.8621,0.9138,0.74924,3.19,0.0354,Tezos
0.86068,0.83161,0.93407,0.80912,5.37,0.035,Tezos
1.25652,0.86068,1.34001,0.85033,20.78,0.4599,Tezos
1.15612,1.25608,1.29036,1.09524,6.51,0.0799,Tezos
1.37866,1.15612,1.41736,1.07783,9.98,0.1925,Tezos
1.32681,1.37769,1.4022,1.14331,8.51,0.0376,Tezos
1.4228,1.32681,1.45283,1.20175,5.59,0.0723,Tezos
1.62401,1.41655,1.79721,1.384,17.21,0.1414,Tezos
1.45621,1.6258,1.73653,1.40015,11.2,0.1033,Tezos
1.3244,1.45621,1.54368,1.32037,4.97,0.0905,Tezos
1.24673,1.3244,1.37783,1.22438,5.21,0.0586,Tezos
1.29277,1.24673,1.37862,1.23345,6.8,0.0369,Tezos
1.42831,1.29277,1.51051,1.25032,8.35,0.1048,Tezos
1.45746,1.42773,1.57559,1.33156,5.9,0.0204,Tezos
1.7017,1.4573,1.70203,1.40961,5.14,0.1676,Tezos
2.19249,1.7017,2.2207,1.7017,11.27,0.2884,Tezos
3.14555,2.19249,3.52211,2.14524,25.11,0.4347,Tezos
3.27411,3.13152,3.90006,2.72112,24.41,0.0409,Tezos
2.70569,3.2743,3.53057,2.53468,24.82,0.1736,Tezos
2.97934,2.69914,3.26015,2.56144,51.04,0.1011,Tezos
1.5813,2.97927,2.97927,0.97445,225.45,0.4692,Tezos
1.65332,1.58111,1.87075,1.1372,176.75,0.0455,Tezos
1.56402,1.65332,1.78783,1.44457,92.14,0.054,Tezos
1.69559,1.56402,1.7937,1.46667,65.74,0.0841,Tezos
1.97032,1.69559,2.17816,1.66146,128.5,0.162,Tezos
2.32915,1.97069,2.37385,1.84536,79.05,0.1821,Tezos
2.85927,2.32913,2.88123,2.06771,116.59,0.2276,Tezos
2.83448,2.8593,3.03999,2.55622,99.17,0.0087,Tezos
2.81241,2.83448,2.96107,2.5936,60.96,0.0078,Tezos
2.62542,2.81241,2.81465,2.27647,67.33,0.0665,Tezos
2.73781,2.62541,2.88772,2.57381,44.76,0.0428,Tezos
2.9182,2.73781,2.95526,2.61963,32.6,0.0659,Tezos
2.91641,2.9182,3.12157,2.73119,47.8,6.0E4,Tezos
2.68788,2.91641,2.94063,2.53246,32.96,0.0784,Tezos
2.60362,2.68788,2.75973,2.43625,32.9,0.0313,Tezos
2.31828,2.60362,2.84707,2.25799,46.48,0.1096,Tezos
2.32698,2.31828,2.43792,2.27054,30.23,0.0038,Tezos
2.67621,2.3266,2.71705,2.21889,54.8,0.1501,Tezos
3.00674,2.67621,3.31212,2.5876,183.75,0.1235,Tezos
3.05977,3.00616,3.21667,2.74563,83.48,0.0176,Tezos
3.03252,2.76462,3.06502,2.73472,78.08,0.0089,Tezos
3.36337,3.03252,3.45114,2.6486,122.5,0.1091,Tezos
4.06473,3.36337,4.45989,3.26598,208.39,0.2085,Tezos
3.54887,4.06473,4.36333,3.25412,138.08,0.1269,Tezos
3.32371,3.54869,3.79461,3.10236,94.99,0.0634,Tezos
2.47894,3.32371,3.47977,2.32886,115.49,0.2542,Tezos
2.58838,2.47915,2.64505,2.345,72.39,0.0441,Tezos
2.31943,2.58872,2.71704,2.26878,52.83,0.1039,Tezos
2.16688,2.31943,2.38471,1.91972,67.88,0.0658,Tezos
2.11429,2.16721,2.35718,2.02733,45.99,0.0243,Tezos
2.20831,2.11429,2.28475,2.00772,42.42,0.0445,Tezos
2.18634,2.20831,2.45174,2.15402,45.86,0.0099,Tezos
2.21878,2.18635,2.2656,2.04046,41.31,0.0148,Tezos
1.97615,2.21864,2.2486,1.79759,44.63,0.1094,Tezos
2.01696,1.97622,2.21042,1.79032,70.83,0.0207,Tezos
2.09901,2.01696,2.19779,1.98097,51.11,0.0407,Tezos
2.39476,2.09901,2.39588,1.98107,70.94,0.1409,Tezos
2.32083,2.39397,2.94662,2.10182,167.49,0.0309,Tezos
2.31921,2.32083,2.54946,2.20898,66.54,7.0E4,Tezos
2.13551,2.31921,2.34889,2.04186,39.76,0.0792,Tezos
2.32239,2.13541,2.43258,2.11993,45.57,0.0875,Tezos
1.97939,2.32115,2.35205,1.59183,48.05,0.1477,Tezos
1.99677,1.97942,2.2291,1.88526,61.71,0.0088,Tezos
2.63018,1.99688,2.7864,1.95298,138.05,0.3172,Tezos
2.85953,2.63038,3.17529,2.10657,167.71,0.0872,Tezos
3.15925,2.85716,3.38398,2.30808,166.17,0.1048,Tezos
2.88109,3.15926,3.28382,2.62518,107.58,0.088,Tezos
3.1648,2.88199,3.4948,2.72985,121.1,0.0985,Tezos
5.34168,3.16563,5.3937,3.05777,194.28,0.6878,Tezos
4.62726,5.34168,5.58179,3.85377,142.53,0.1337,Tezos
3.63328,4.63098,4.79379,2.94018,175.5,0.2148,Tezos
3.87193,3.63344,4.00208,3.19344,94.31,0.0657,Tezos
4.1705,3.87193,4.58566,3.80421,75.71,0.0771,Tezos
4.35266,4.1668,4.60172,3.69528,71.07,0.0437,Tezos
4.1079,4.35839,4.52327,3.75807,73.06,0.0562,Tezos
4.76419,4.10754,5.4077,4.07481,90.51,0.1598,Tezos
6.55674,4.76424,7.18473,4.68737,141.65,0.3763,Tezos
7.04549,6.55674,7.65585,6.09349,122.86,0.0745,Tezos
4.44937,7.04549,7.15056,4.13782,165.0,0.3685,Tezos
5.81605,4.44937,5.89141,4.2346,76.66,0.3072,Tezos
6.97502,5.81625,8.39994,5.46288,195.03,0.1993,Tezos
5.77485,6.97502,7.31579,5.73378,138.14,0.1721,Tezos
3.42818,5.7816,6.21809,2.84332,202.58,0.4064,Tezos
3.20378,3.43648,4.16418,2.44556,141.6,0.0655,Tezos
3.42674,3.20458,3.99533,3.02334,95.82,0.0696,Tezos
3.13344,3.42913,4.1316,2.92274,116.05,0.0856,Tezos
3.03498,3.13845,3.43083,3.00051,75.26,0.0314,Tezos
2.53937,3.03498,3.11383,2.12612,86.67,0.1633,Tezos
3.00903,2.54121,3.06056,2.45737,52.43,0.185,Tezos
2.78388,3.00903,3.1064,2.58751,40.74,0.0748,Tezos
2.40362,2.78388,2.94956,2.36954,65.55,0.1366,Tezos
2.69095,2.40357,2.78458,2.10345,56.25,0.1195,Tezos
3.03243,2.8115,3.11396,2.72242,66.8,0.1269,Tezos
3.42253,3.02905,3.53317,2.89257,76.56,0.1286,Tezos
3.69696,3.42365,3.71388,3.10891,95.69,0.0802,Tezos
3.69158,3.69689,3.89113,3.23558,78.05,0.0015,Tezos
5.62369,3.69209,5.68116,3.67349,264.44,0.5234,Tezos
5.40011,5.62481,6.1241,5.01257,133.0,0.0398,Tezos
6.1171,5.39941,6.9295,3.90342,270.11,0.1328,Tezos
6.39892,6.1187,8.02023,5.90838,234.32,0.0461,Tezos
6.83073,6.39892,7.49321,4.48459,240.6,0.0675,Tezos
7.35032,6.82554,7.77855,5.35531,139.94,0.0761,Tezos
7.63168,7.3419,9.14822,7.19202,190.32,0.0383,Tezos
6.89746,7.63013,8.06084,6.61677,87.35,0.0962,Tezos
6.7378,6.91168,7.13131,6.36606,53.84,0.0231,Tezos
6.28982,6.73945,7.17301,5.58354,78.08,0.0665,Tezos
6.42353,6.28982,6.85334,6.01511,59.72,0.0213,Tezos
5.91886,6.42583,6.62072,5.32573,56.45,0.0786,Tezos
5.52024,5.88634,6.06457,4.64723,55.3,0.0673,Tezos
4.61804,5.52024,5.55861,4.51236,54.53,0.1634,Tezos
4.14041,4.61767,5.91766,3.27464,82.51,0.1034,Tezos
4.51321,4.13825,6.16651,3.67228,168.0,0.09,Tezos
4.24645,4.51321,4.68406,3.91452,75.91,0.0591,Tezos
4.58198,4.24532,4.80966,3.87331,51.0,0.079,Tezos
4.74464,4.58056,5.15779,4.19274,50.13,0.0355,Tezos
4.00497,4.74508,5.35363,3.87603,82.09,0.1559,Tezos
4.28052,4.00497,4.41972,3.78576,37.18,0.0688,Tezos
