DATE,CLOSE
1/30/24,13.31
1/31/24,14.35
2/1/24,13.88
2/2/24,13.85
2/5/24,13.67
2/6/24,13.06
2/7/24,12.83
2/8/24,12.79
2/9/24,12.93
2/12/24,13.93
2/13/24,15.85
2/14/24,14.38
2/15/24,14.01
2/16/24,14.24
2/19/24,14.71
2/20/24,15.42
2/21/24,15.34
2/22/24,14.54
2/23/24,13.75
2/26/24,13.74
2/27/24,13.43
2/28/24,13.84
2/29/24,13.4
3/1/24,13.11
3/4/24,13.49
3/5/24,14.46
3/6/24,14.5
3/7/24,14.44
3/8/24,14.74
3/11/24,15.22
3/12/24,13.84
3/13/24,13.75
3/14/24,14.4
3/15/24,14.41
3/18/24,14.33
3/19/24,13.82
3/20/24,13.04
3/21/24,12.92
3/22/24,13.06
3/25/24,13.19
3/26/24,13.24
3/27/24,12.78
3/28/24,13.01
4/1/24,13.65
4/2/24,14.61
4/3/24,14.33
4/4/24,16.35
4/5/24,16.03
4/8/24,15.19
4/9/24,14.98
4/10/24,15.8
4/11/24,14.91
4/12/24,17.31
4/15/24,19.23
4/16/24,18.4
4/17/24,18.21
4/18/24,18
4/19/24,18.71
4/22/24,16.94
4/23/24,15.69
4/24/24,15.97
4/25/24,15.37
4/26/24,15.03
4/29/24,14.67
